Name_ENG;Name_AR;CR;Category;Website;Instagram;Twitter;Email;Phone Number;Activity;Rating;Num_Ratings
Anime Dreams;انمي دريمس;1010584641;تسويق إلكتروني;https://anime-dream-store.com/;https://instagram.com/anime_dreams_ksa;;7mood7979@gmail.com;543856176;Active;0;0
ROSE GALLERY;روز غاليري;4030355564;تسويق إلكتروني;https://www.rosegallerysa.com;https://instagram.com/rosegallery_sa;;rosegallerysa@hotmail.com;550218339;Active;0;0
khalcove;كالكوف;;أخرى;https://www.khalcove.com;;;admin@khalcove.com;550247890;Active;0;0
;متجر الابداع للتصميم ;;تسويق إلكتروني;https://salla.sa/elite_fragrances_store;;;Joseph18@hotmail.com;599466518;Active;0;0
GOLDEN CARE;جولدن كير;;مستلزمات المرأة;https://goldencaresa.com/;https://instagram.com/goldencare.sa;;goldenc3re@gmail.com;536105957;Not Active;0;0
Me Byam;مي بيام;4030411773;مستلزمات المرأة;https://www.mebyam.com;;;mebyamshop@gmail.com;566266443;Active;0;0
Almotelq Incorporation for eCommerce;مؤسسة المطيلق للتسويق والحلول الالكترونية ;1010672072;تسويق إلكتروني;https://www.almotelq.com;https://www.instagram.com/invites/contact/?utm_source=ig_contact_invite&utm_medium=user_system_sheet;https://twitter.com/Almotelq_Inc;info@almotelq.com;561180282;Active;0;0
alrrayid lilkhadamat aleama;الرائد للخدمات العامة;;أخرى;https://haraj.com.sa/;;;rraid3227@gmail.com;500340211;Active;0;0
 Seer Shop;متجر سير ;;إلكترونيات واكسسورات;https://salla.sa/seershop;;;Seershop.m@gmail.com;538758081;Active;0;0
orchard chocolate;بستان الشوكولاته ;;أخرى;https://salla.sa/orchard-chocolate1;;;zhrh14zzz@gmail.com;501922363;Active;0;0
SALERN;ساليرن;1011145691;أخرى;https://salern1.com;;;i_9looo7e@hotmail.com;559280408;Active;10;1
Allspice;الكبسولة;;مطبخ و مخبوزات;https://allspiceksa.com;;;allspiceksa@hotmail.com;598314560;Active;0;0
PR STORE;متجر عطور ومكياج ;;تسويق إلكتروني;https://salla.sa/prstore.com?expires=1616611687&identifier=979801968&utm_source=dashboard&signature=842caa0dfd0d4a3f286e59362fd59785ac07ddd0cf63d37578a259a45adcd6f1;https://instagram.com/pr.store0;https://twitter.com/PR__STORE;PRstore0@hotmail.com;542340486;Active;0;0
Aldahmanitelecom;الدهماني للاتصالات;2050096853;إلكترونيات واكسسورات;https://aldahmani.sa;;;info@aldahmani.sa;566628376;Active;0;0
blue store online;بلو ستور الالكتروني;;إلكترونيات واكسسورات;https://bluestore-sa.com/;https://instagram.com/storebluesa;https://twitter.com/storebluesa;bluestore.saudi@gmail.com;502507795;Active;0;0
thebiggstar;ذا بق ستار;;تسويق إلكتروني;https://thebiggstar.com/?expires=1614380099&identifier=2070979052&utm_source=dashboard&signature=bcc34cf22f33f62158e4ee79a5d16c9bdf0698553c8c76bd56fe6dfa6b53f5a1;https://instagram.com/thebiggstar._;https://twitter.com/TheBiggStar2;thebiggstar@gmail.com;565516388;Not Active;0;0
Party decorations and balloons;بيع زينة حفلات و بالونات;4030398074;أخرى;https://ziyan-festivity.com/;https://instagram.com/ziyan_festivity;;info@ziyan-festivity.com;502783207;Active;0;0
nosdhabiha;مؤسسة نصف ذبيحة الغذائية;2066612306;أخرى;https://www.nosdhabiha.com;;;nosdhabiha@gmail.com;558864166;Active;0;0
fa23en;فاء عين ;;تصميم وطباعة;https://salla.sa/fa23en;https://instagram.com/fa23en;;fa23en@yahoo.com;533013016;Active;0;0
;فات الطيب للعود;1010695486;أخرى;https://salla.sa/fat.lileawd;;https://twitter.com/fatlileawd;Fat.lileawd@gmail.com;503089030;Active;0;0
deliverdx;ديلو  ارد ايكس;4650229239;تسويق إلكتروني;https://deliverdx.com/;;;aassd222231@gmail.com;503322722;Active;0;0
better life massage gun;حياة افضل لاجهزة المساج;;إلكترونيات واكسسورات;https://salla.sa/better_life_massagegun;;;turky565@outlook.com.au;505554134;Active;0;0
Riyadh Academy for E Learning;اكاديمية الرياض للتعليم الالكتروني;;خدمات أكاديمية;https://riyadhacademy.com/;https://instagram.com/riyadh__acadmey;https://twitter.com/9utb6FbzCqjsyTm;meshal-almutairi@riyadh-academy.com;598680241;Active;0;0
Hadeele Alameer for Graphics services ;هديل الامير لخدمات التصميم الجرافيكي;;تصميم وطباعة;https://www.behance.net/hadeeles19db;;;hadeele.alameer@gmail.com;590812662;Active;0;0
Estaneel store;متجر إستانيل ;1010424636;تسويق إلكتروني;https://estaneel.com/;;;estaneelfactory@gmail.com;551117494;Active;0;0
My trees;ماي تريس;1010587431;أثاث وديكور;https://salla.sa/solat;;;solat.alkl@gmail.com;505896944;Active;0;0
Daliaa Ali abbas;داليا على محمد عباس;4031205938;أخرى;Https://oudasalah.com;;;info@oudasalah.com;508800078;Active;0;0
LifeStore;لايف ستور;;تسويق إلكتروني;https://t.me/lifestore8;;;fh.vip.7@gmail.com;542154455;Active;0;0
GG Good Game;جي جي قود قيم;;أخرى;https://gg-sa.com/;;;Ggstore.sa@gmail.com;503354144;Not Active;0;0
Ready to Surve;جاهز للخدمة;;أخرى;https://readytosurve.blogspot.com/;;;readytosurve2021@hotmail.com;590191773;Active;0;0
Technical Sciences;علوم التقنية;;إلكترونيات واكسسورات;https://salla.sa/fromhere2.com;;;Azooz_12121@hotmail.com;541415869;Active;0;0
Ewan;ايوان;1010677478;تسويق إلكتروني;https://ew-an.com/;;;support@ew-an.com;537373328;Active;10;1
;مؤسسة مسكرة ;1131312138;كوافيرة و تجميل;https://www.mskarah.com;;;jvdi4455@gmail.com;558182233;Active;0;0
ARIS;اريس ستور;5900126549;مستلزمات المرأة;https://salla.sa/arisstore;https://instagram.com/arisstoree;;aresstore1@gmail.com;533537197;Active;0;0
DESIGNERS HUB TRADING COMPANY;شركة محور المصممين للتجارة;2051224717;تسويق إلكتروني;https://designers-hub.com;;;Shaymaalsalim@gmail.com;536992277;Active;0;0
Mashaer Beauty ;مشاعر بيوتي;;أخرى;https://salla.sa/mashaer_beauty;;;mashaerhop@gmail.com;550529222;Active;0;0
Selling accounts for the game PUBG Mobile;بيع حسابات لعبة ببجي موبايل;;أخرى;https://pubg96.com/;;;mohmmed112207@gmail.com;534155783;Active;0;0
Steele4;ستيل٤;;أثاث وديكور;https://steele4.com/;https://instagram.com/steele.four;https://twitter.com/steele_four;sar.steele4@gmail.com;502448881;Active;0;0
store mubtakar;متجر مبتكرا;1010687073;أخرى;https://salla.sa/store_mubtakar;;;Shatha5021@gmail.com;549756759;Active;0;0
Makers cookies;ميكرز كوكيز;;مطبخ و مخبوزات;https://makerscookies.com;;;makerscookies@gmail.com;563613851;Active;0;0
Binjamea Oud;بن جامع للعود;1010896354;تسويق إلكتروني;https://bjoud.sa;;;sales@bjoud.com;532979783;Active;0;0
AlOyayna Medical;العيينة الطبية ;4030411105;أخرى;https://www.ote-store.com/;;;Oyayna-ote@ote-sa.com;503013560;Active;0;0
chocola rocky;روكي رود و رايس كرسبي;;مطبخ و مخبوزات;http://wa.me/966502219093;https://instagram.com/chocolate_flavorr;;alking5858a@gmail.com;502219093;Active;0;0
GRANDEURPUOR STORE;متجر جرانديوربيور;;تسويق إلكتروني;https://grandeurpure.com/;https://instagram.com/grand.uer;https://twitter.com/grandeur813;grandeur813@gmail.com;553677570;Active;0;0
Jeddah Point;جدة بوينت;4030402309;تسويق إلكتروني;http://Jedpoint.com;;;Mystricity@gmail.com;551291180;Active;0;0
;مؤسسة توصية للتسويق;1010684711;تسويق إلكتروني;https://tawsia.so;;;tawsiaco@gmail.com;505122229;Active;0;0
09-نوفمبر;09-نوفمبر;;الحرف والصناعات اليدوية;https://salla.sa/9november;https://instagram.com/novembe09;;mawalxo.24@gmail.com;565368940;Active;0;0
T99SOUQ;سوق تي تسعة وتسعون للعطور;1118001070;مستلزمات المرأة;https://t99souq.com/?expires=1616540821&identifier=1115161259&utm_source=dashboard&signature=ff6a2902bbd68824d482f2d2b942f3484ed1e3991fc2bd6102a0cf213b3b0e65;;;t99souq@gmail.com;502301178;Active;0;0
;هيا للعبايات النسائية;2050231566;مستلزمات المرأة;https://www.abayahaya.com;;;anaalbayat68@gmail.com;542370599;Active;0;0
ETERSTORE ;عطر ستور ;;كوافيرة و تجميل;https://kwaidi.com/eterstore;;;eterstore.es@gmail.com;566905114;Active;0;0
fawahcoffe;متجر فوح القهوة ;;أخرى;https://fawahcoffe.com/;;;matjar.nadine@gmail.com;537499975;Active;0;0
;متجر الخليج;;أخرى;https://salla.sa/cheatninja_ksa;;;kaald90000@gmail.com;567860417;Active;0;0
Fast experience company for logistics ;شركة التجربة السريعة للخدمات اللوجستية;1010691579;أخرى;http://www.fast-experience.com;;;hashimalbishri@gmail.com;564066668;Active;0;0
cof ksa;قهو تك;;تسويق إلكتروني;https://mapp.sa/cof_ksa;;;cof.ksa11@gmail.com;508008581;Active;0;0
QAHWEEN;قهوين;4030358886;تسويق إلكتروني;https://www.qahween.com;;;qahween@gmail.com;502501080;Active;0;0
antick;أنتيك1;;أثاث وديكور;https://antick1.com/;;;alkhaled1x@gmail.com;558868040;Active;0;0
Evano01;متجر ايفانو٠١;;أخرى;https://evano01.com/;;;al55al1omomar@gmail.com;553004045;Not Active;0;0
Fox Coffee;متجر قهوة الثعلب;;أخرى;https://foxcoffee9.com;;;foxcoffee7@gmail.com;540490401;Active;0;0
zerotonone;متجر زيرو تو نون;2050143659;إلكترونيات واكسسورات;https://zerotonone.net/;https://instagram.com/zerotonone1;;zero0.2none@gmail.com;537107159;Active;0;0
sooma boutique;سووما بوتيك;;تسويق إلكتروني;https://sooma-boutique.com;;;sa1473xii@gmail.com;502644131;Active;0;0
The Natural Choice;الإختيار الطبيعي;;مطبخ و مخبوزات;https://maroof.sa/194647;https://instagram.com/the.natural.choice;;thenaturalchoiceksa@gmail.com;563075752;Active;0;0
Watch Club;نادي الساعات والنظارات ;;إلكترونيات واكسسورات;https://watch-club1.com/;https://instagram.com/watch_club97;https://twitter.com/Watch_club97;mj4business@hotmail.com;532651187;Active;0;0
Radz Velvet;رادز فلفت;;أخرى;https://www.maroof.sa/radzvelvet;;https://twitter.com/RadzVelvet;radzvelvet@gmail.com;531043803;Active;0;0
Tyb alkhuzama;متجر طيب الخزامى;;أخرى;https://tybalkhuzama.com;;;s.l.9@icloud.com;501402007;Active;0;0
lotana store for care products and perfumes;متجر لوتانا ستور;1010693716;تسويق إلكتروني;https://www.lotanastore.com/;;;lotanastore@gmail.com;547202930;Active;0;0
savvy app;تطبيق سافي;1010379157;تسويق إلكتروني;https://www.savvy.sa/;https://instagram.com/savvyshopsa;https://twitter.com/SavvyShopSa;info@savvy.sa;555017772;Active;0;0
H2go;اتش تو قو;2031103746;أخرى;https://h2gosport.com/;https://instagram.com/h2gosport;https://twitter.com/H2GOsport;h2gosport@gmail.com;502922284;Active;0;0
AGLEET SHOP;متجر اجليت;2051224675;أخرى;https://agleetshop.com/;;;amralnajjar@gmail.com;566093763;Active;0;0
;ريف العود;;أخرى;https://salla.sa/reefoud;https://instagram.com/reef_aloud12;;muneir1990@hotmail.com;541555385;Active;0;0
Marketer supplies;مسوقه مسلتزمات;;مستلزمات المرأة;https://www.gccggff1@gmail.com;https://instagram.com/ll99.9l;;gccggff1@gmail.com;533056728;Active;0;0
scarlet;سكارلت;1010682612;تسويق إلكتروني;https://scarletsa.com;;;info@almohia.com;539801000;Active;0;0
Bubblegum store ;ملكة العلك;;أخرى;https://salla.sa/mylilystore;;;Lilystore1998@outlook.com;557454194;Active;0;0
ALBATAL;البطل;;تسويق إلكتروني;https://salla.sa/talal272000;;;talal272000@hotmail.com;543616419;Active;0;0
1999;١٩٩٩;;أخرى;https://salla.sa/at1999?expires=1616553497&identifier=1326935829&utm_source=dashboard&signature=9dea292da1229c2891da2ec2a18b2cd55e0f685f2bb072b92753cc5e5873325a;;;Ath4661@gmail.com;503843979;Active;0;0
Rosalind;روزاليند;;كوافيرة و تجميل;https://salla.sa/rosalind;;;Rosalindselfcare@gmail.com;530674811;Active;0;0
Coffee factory2;كوفي فاكتوري 2;;تسويق إلكتروني;https://salla.sa/coffeee_factory12;https://instagram.com/coffefactory2020;;coffefactory2021@gmail.com;507158599;Active;0;0
SPECIAL SAUDI STORE;المتجر السعودي المميز;;تسويق إلكتروني;https://salla.sa/specialsaudistore;;;mhd.r.nasser@gmail.com;503722710;Active;0;0
Extra Discount;الخصم الإضافي;;تسويق إلكتروني;https://extradiscount.me;https://instagram.com/extra.discount;;support@extradiscount.me;544206487;Active;0;0
wowemarketing;مؤسسة واو للنشر الإلكتروني ;4031230116;تسويق إلكتروني;https://salla.sa/wo8ow;;;jwo8owj@gmail.com;530660845;Active;0;0
beautypapaya;بابايا بيوتي ;;مستلزمات المرأة;https://salla.sa/beautypapaya;https://instagram.com/beautypapaya;;1beautypapaya@gmail.com;506162987;Active;0;0
Nawara;نـواره بوتيك;;أخرى;https://nawara.com;;;nouraz1999@hotmail.com;549792659;Not Active;0;0
1pand;يغغصزلصص;;تسويق إلكتروني;https://t.me/M_R13m;;;cc05530565011@gmail.com;568163425;Not Active;7.3;3
Day dream;داي دريم;;تسويق إلكتروني;https://salla.sa/day.dream;https://instagram.com/day.dreaming0;;Mawaddahodeh2@gmail.com;566971150;Active;0;0
filter snapchat instgram;تصميم فلاتر سناب ودعوات الكترونيه;;تصميم وطباعة;https://salla.sa/f_design10;https://instagram.com/f_design10;https://twitter.com/f_design10;sar2fharbi@gmail.com;548478495;Active;0;0
;زيت الأرغان;;مستلزمات المرأة;https://salla.sa/h.a.oil;https://instagram.com/h.a.oil;;h.a.oil@outlook.sa;553229468;Active;0;0
YORK STORE;متجر يورك;;تسويق إلكتروني;https://www.YORK.sa;;;sllas0@hotmail.com;562410667;Active;4;4
Asd999;نقل العفش وخدمات التوصيل;;أخرى;https://legacy.haraj.com.sa;;;asd999529@gmail.com;537522283;Active;0;0
Altea;التيا;;مستلزمات المرأة;https://salla.sa/altea;https://instagram.com/_altea2;;Xbsmh4@hotmail.com;533458723;Active;0;0
intmaa; انتماء;;إلكترونيات واكسسورات;https://intmmaa.com/;https://instagram.com/intmaa.7;;belongingksa1@gmail.com;581207639;Not Active;0;0
hwazen stor;هوازن;1010490002;تسويق إلكتروني;https://hwazen.net/;https://instagram.com/hwazenksa;https://twitter.com/jzOtmUPK5Lm2rT5;almooo0ooogtareb@gmail.com;500508721;Active;0;0
Rowa1;متجر رواء للاطفال;;تسويق إلكتروني;https://salla.sa/rowa;;;Saraalharbi401@gmail.com;508047723;Active;0;0
qasralkhalil;قصر الخليل للعود;;أخرى;https://qasr-alkhalil.com/;;;qasralkhalil21@gmail.com;581891314;Active;10;1
STUN STORE ;ستن ستوري ;;تسويق إلكتروني;https://t.me/STUN_STORE;;https://twitter.com/it__angel;sarahalhmlan@gmail.com;550919388;Active;6.6;14
Close Buy;كلوس باي;4030066756;تسويق إلكتروني;https://close3uy.com;https://instagram.com/close3uy;;alshatristore@hotmail.com;556761970;Active;0;0
Sarawat Market ;سروات للتصميم والتسويق الاكتروني ;;تسويق إلكتروني;https://saratksa.com/;;;sarawat343@gmail.com;542175173;Active;0;0
Ajzal Solutions;أجزل للحلول;;أخرى;https://salla.sa/ajzalsolutions;https://instagram.com/ajzalsolutions;;Info@Ajzalsolutions.com;503136817;Active;10;2
Think;الفكر المختلف;4030603550;خدمات أكاديمية;https://think.com.sa;;;info@thought.sa;560972772;Active;0;0
Manari store;تم قفل المتجر;;تسويق إلكتروني;https://t.me/i1M;;;manarTe@uotlook.sa;592744628;Not Active;8.2;9
Maaiyah;معية;;مطبخ و مخبوزات;https://maaiyah.com/;;;Maaiyah_food@hotmail.com;530452435;Active;0;0
RoseScent ;رائحة روز ;1010718417;مستلزمات المرأة;https://cutt.us/UvXDL;https://instagram.com/rose_scent0;https://twitter.com/rose_scent0;rosescent_@outlook.com;576655441;Active;10;1
Faisl Abdullah Alamoudi For Trading EST ;مؤسسة فيصل عبدالله العمودي ;4030163932;أخرى;https://mapp.sa/Alamoudi.For.Trading;https://instagram.com/alamoudi_for_trading_est;;Dukan.shoop@hotmail.com;566666355;Active;0;0
Your chance;يور شانس;;تسويق إلكتروني;http://zid.store/your-chance/;;;Ameenaalharbi09@gmail.com;547087009;Active;0;0
Saudiresin;ريزن السعودية;;الحرف والصناعات اليدوية;https://salla.sa/saudiresin;;https://twitter.com/saudiresin;Nonynon600@gmail.com;538574482;Active;0;0
cuptrip;رحلة كوب;;أخرى;https://www.cup-trip.com;https://instagram.com/cup_trip;https://twitter.com/cup_trip;cuptrip1@gmail.com;555897733;Active;0;0
nawader aloud;نوادر العود و مستحضرات التجميل ;4030393965;أخرى;https://salla.sa/nawader_aloud;https://instagram.com/noadr_aloud;;nwaderaloud@gmail.com;569733416;Active;0;0
